,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg
74382,0.0001744373249432,0.0341167250525138,4.946401554138869e-05,0.0340080756606935,5.918537627891618e-05,0.1846799124348919,0.1720075464344265,0.0126723660004655,0.4005078276678757,1.5768485741562877e-05,4.3586916563165696e-05,0.0004024674849866,2.478064189925402e-10,1.6739115717003196e-10,8.041526182250831e-11,8.661540413018757e-10,8.389903127676022e-10,2.7163728534273524e-11,0.0016900395773978,0.6904851950006855,4.297412950371387e-07,5.378227014549727e-10,2.8127303750513644e-09,0.0001697775534914,0.0157269195916136,135591.65555525813,194129.8274370729,267718.1715056901,18508.11352000989,41.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1853076.6917293211
74389,0.0001763408504169,0.0345098308198243,4.986801668843531e-05,0.0344004878532686,5.947494986735154e-05,0.1868668254699452,0.1740651626642336,0.0128016628057116,0.4048173508174164,1.596465232030545e-05,4.403598301277933e-05,0.000406664680458,2.507405881059129e-10,1.6913831538188834e-10,8.160227272402461e-11,8.760287587757092e-10,8.485596581249092e-10,2.746910065079998e-11,0.0017058676469831,0.6918483078118968,4.3401483890506453e-07,5.447516057235525e-10,2.8445919959714044e-09,0.0001716457819845,0.0158917930481404,136237.25273536282,194858.0365790032,268115.60272740363,18961.079190941608,43.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1888733.8345864639
74390,0.0001697432152722,0.0331351464488851,4.845859598736198e-05,0.0330282244448095,5.846340808830386e-05,0.1792850152180476,0.1669354543530429,0.0123495608650047,0.3897593192002343,1.5283084259102997e-05,4.2467803586211033e-05,0.0003920223483728,2.4047180057585507e-10,1.6303442721185957e-10,7.743737336399549e-11,8.422953185174188e-10,8.158549842706541e-10,2.6440334246764543e-11,0.0016505790745649,0.6871003232289888,4.198606722721313e-07,5.205948206913487e-10,2.7327903497317393e-09,0.0001651213940411,0.0153156074762498,134823.14729216372,193732.2125568064,266778.8685618366,17580.681834416162,36.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1763933.8345864639
74391,0.0001734583664135,0.0339197564933639,4.926009964352689e-05,0.0338114565947407,5.903979897967966e-05,0.1835564191069613,0.170948862121855,0.0126075569851064,0.3983436729132875,1.5668284385314244e-05,4.336093684609573e-05,0.000400349215576,2.463390340234858e-10,1.66512868685078e-10,7.98261653384078e-11,8.608668370802472e-10,8.338727069207088e-10,2.699413015953861e-11,0.0016820807412214,0.6897952673046105,4.272645009455104e-07,5.343202331418191e-10,2.7969292836311482e-09,0.0001688376841054,0.0156441204654645,135501.48934500947,194329.6312637356,267362.210113727,18194.79523015049,40.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1835248.1203007495
74397,0.000167875197522,0.0327427036458878,4.805711167119234e-05,0.0326364716156732,5.817491854346386e-05,0.1771378824707446,0.1649173752653046,0.0122205072054399,0.3854638629020021,1.508966823993762e-05,4.202069393651411e-05,0.0003878514779153,2.3753807844153684e-10,1.612933939299848e-10,7.624468451155202e-11,8.328747571355489e-10,8.06717836905331e-10,2.6156920230217925e-11,0.0016348113806336,0.685749968787037,4.160275654968656e-07,5.13717953598425e-10,2.700773201611635e-09,0.0001632611189833,0.0151512128666127,134734.80500071362,193974.30067746696,266382.0518242948,17240.104400925455,34.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1728276.6917293211
74398,0.0001733708396243,0.0339183028280076,4.925391984212198e-05,0.0338100117033822,5.903720478329619e-05,0.1834592061138611,0.1708521982681,0.0126070078457612,0.3983117049233074,1.5661481926851597e-05,4.3356215740124126e-05,0.000400285286727,2.4633801442476056e-10,1.664977349682017e-10,7.984027945655888e-11,8.59743414653117e-10,8.328035963155307e-10,2.6939818337586536e-11,0.0016819347398499,0.6897665633660417,4.261735546066498e-07,5.341955677178873e-10,2.797333437295921e-09,0.0001688187384897,0.0156429486453817,135436.6226336338,194549.95546380177,267027.9023726525,17916.275468458934,40.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1835248.1203007495
74399,0.0001753442556434,0.0343125681080575,4.9662855422118034e-05,0.0342035764033239,5.932884931147411e-05,0.1857237383375517,0.1729869955427326,0.0127367427948191,0.402646735983016,1.5863080454024814e-05,4.380905130796715e-05,0.0004045335230383,2.492729971251942e-10,1.682569777693433e-10,8.10160193558509e-11,8.705152172013093e-10,8.432266572304164e-10,2.7288559970892777e-11,0.0016978793727119,0.6911525774607239,4.3131826049767083e-07,5.412239930179357e-10,2.8288721962810847e-09,0.0001707020905928,0.0158087577467243,136140.09806878644,195133.8600395124,267669.4347156712,18591.650680723447,42.0,9,80,3600,78,120,214444800.0,0.34,350672.9562324,144847.17427679998,107523.24960000001,1870905.2631578925
74400,0.0001600368962698,0.0318979518540616,4.755385983322124e-05,0.0317925961389981,5.7801855230330725e-05,0.1681811278837626,0.1561259796230243,0.0120551482607383,0.3756403849129653,1.4353038918674046e-05,4.121562076129898e-05,0.0003808846708897,2.3203694193884727e-10,1.5802907199223446e-10,7.400786994661286e-11,7.524105297104746e-10,7.297731339535143e-10,2.2637395756960156e-11,0.0016095213502727,0.6834006440558419,3.5066176574656773e-07,4.95039025396494e-10,2.649178525957535e-09,0.0001595629276845,0.0146051372895371,186525.6062060877,228051.92041744903,297912.1574476099,4498.572657391473,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74401,0.0001599366399273,0.0318962827610924,4.7546780727824345e-05,0.0317909370983532,5.779888201129484e-05,0.1680697578201876,0.1560152396794127,0.0120545181407749,0.375603707469322,1.43452476330845e-05,4.121021076013581e-05,0.0003808114230901,2.320357722268028e-10,1.580117380806889e-10,7.402403414611398e-11,7.511238083388061e-10,7.285486191923028e-10,2.257518914650315e-11,0.0016093540522539,0.683367704515911,3.494122734663815e-07,4.948961489739303e-10,2.6496409964051883e-09,0.0001595412120333,0.0146037948547316,187357.22022427,228863.7138446146,297096.2664361944,3778.6217079034423,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74402,0.0001592067680148,0.0317540416906497,4.739819353576394e-05,0.0316489501758914,5.769332122257557e-05,0.1672330136732664,0.1552253172732256,0.0120076964000408,0.3740362551304881,1.4271159005762698e-05,4.104615109709072e-05,0.0003792679500212,2.3097895986414464e-10,1.5737504562211546e-10,7.360391424202923e-11,7.469960392130617e-10,7.245584789806318e-10,2.2437560232429967e-11,0.001603581824606,0.6828626270298588,3.47317344232755e-07,4.923385703760453e-10,2.6383788114085203e-09,0.0001588590602441,0.0145438441040761,188241.37782640272,229732.07679886057,296230.1761360021,3089.927869208083,37.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2187025.563909772
74403,0.000158512181262,0.0316123784259491,4.7252096539512245e-05,0.0315075375267125,5.7588802697047846e-05,0.1664354210431018,0.1544743272920501,0.0119610937510516,0.3724815670072494,1.419981370675451e-05,4.088399001754298e-05,0.000377750205131,2.2992255479589086e-10,1.5674445572872522e-10,7.317809906716569e-11,7.433213402370478e-10,7.209995054739878e-10,2.2321834763060236e-11,0.001597868326705,0.6823689961456582,3.456624539409831e-07,4.898310846706688e-10,2.6269527518942436e-09,0.0001581845160784,0.0144843653669661,189084.87115523065,230615.6880033397,295415.8810094377,2654.798745705419,36.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2169196.9924812005
74404,0.0001599974283148,0.0318973587082005,4.75510815690861e-05,0.0317920069142593,5.780071237217414e-05,0.1681375842243997,0.1560826662429294,0.0120549179814703,0.3756269045291012,1.4349963820850544e-05,4.121352726800593e-05,0.0003808561761928,2.320365105654196e-10,1.5802223549630945e-10,7.401427506911018e-11,7.519025960415813e-10,7.292897546722264e-10,2.2612841369354902e-11,0.0016094564902656,0.6833886488532895,3.501680131358729e-07,4.949840561714691e-10,2.649367943828046e-09,0.0001595546124427,0.0146046118367805,186307.4820524355,228123.85155688695,298183.7940326677,4213.965003168104,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74405,0.0001599139278762,0.031895957102705,4.754518406134384e-05,0.0317906136875282,5.779823111552387e-05,0.1680447737856073,0.1559903838017245,0.0120543899838827,0.3755961850556609,1.4343476114801167e-05,4.120901493753061e-05,0.0003807951092011,2.3203553112588396e-10,1.58007800881186e-10,7.402773024469796e-11,7.508311744990852e-10,7.282701313624293e-10,2.256104313665583e-11,0.0016093169734088,0.6833610401112352,3.49127683771609e-07,4.948648296678901e-10,2.6497518013999726e-09,0.0001595364842374,0.0146034932213745,187160.99681047155,228941.0319891305,297344.18155942217,3614.552366928076,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74406,0.0001578544884707,0.0314713118171773,4.710860227306703e-05,0.0313667178441852,5.748537071907899e-05,0.165678729910718,0.153764011812057,0.011914718098661,0.3709401127119996,1.4131337742253445e-05,4.072380983464148e-05,0.0003762593215244,2.288665721799064e-10,1.5612024812546082e-10,7.274632405444559e-11,7.401205317285641e-10,7.178915126407733e-10,2.2229019087791092e-11,0.0015922161190251,0.6818872197963433,3.44467884439075e-07,4.873758260991439e-10,2.6153544836260357e-09,0.0001575178990182,0.0144253798099958,189912.5656050644,231485.97250734444,294618.4570836574,2484.934280323572,35.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2151368.421052629
74407,0.0001592033065394,0.03175403408589,4.739795582697909e-05,0.0316489428898895,5.769324017351565e-05,0.1672294027942941,0.1552217142367921,0.0120076885575019,0.3740357387778323,1.427088382070256e-05,4.104599268676106e-05,0.0003792656877217,2.3097894225513526e-10,1.5737443725012982e-10,7.36045050050055e-11,7.469505262286241e-10,7.245151650000949e-10,2.243536122852944e-11,0.0016035768311482,0.6828622504370371,3.472727449926657e-07,4.923346366402714e-10,2.6384005356036354e-09,0.0001588584932512,0.014543800121202,187970.33503713136,229760.50502873253,296557.82240718167,3064.143967810377,37.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2187025.563909772
74408,0.0001591312809752,0.0317528311188658,4.7392869579816977e-05,0.031647747146785,5.769110250095318e-05,0.1671493748625098,0.1551421400676451,0.0120072347948646,0.374009331207131,1.4265286929596768e-05,4.10421038721929e-05,0.0003792130448579,2.3097810015673462e-10,1.5736198508981498e-10,7.361611506691973e-11,7.4602621158767e-10,7.236355365000149e-10,2.2390675087655252e-11,0.0016034565813916,0.682838527401331,3.46375204984544e-07,4.922319149612482e-10,2.6387323358136635e-09,0.0001588428782929,0.0145428355142475,188779.26771744477,230631.41545034168,295784.0323589335,2546.9927384529647,37.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2187025.563909772
74409,0.0001599525378825,0.0318966760000983,4.75479205190778e-05,0.0317913286705674,5.7799409011860086e-05,0.1680880203271571,0.1560333665075219,0.0120546538196352,0.3756114510872332,1.4346467234514982e-05,4.1211141572903664e-05,0.0003808237236047,2.3203601625123376e-10,1.5801446133525882e-10,7.402155491597496e-11,7.513250531084737e-10,7.287401313713047e-10,2.258492173716904e-11,0.0016093825929057,0.6833748829139407,3.496066595446889e-07,4.949213735475644e-10,2.6495824569355155e-09,0.0001595451252888,0.0146040138106308,186136.53777800017,228244.19805366173,298412.97795156145,3890.4047900498335,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74410,0.000159858508903,0.0318951037709534,4.754128021501751e-05,0.0317897658732075,5.779661753090291e-05,0.1679835360459416,0.1559294751010988,0.0120540609448428,0.3755769497267439,1.4339160741601529e-05,4.120606374708807e-05,0.0003807549892396,2.3203491609396758e-10,1.5799820545685898e-10,7.403671063710858e-11,7.501184037147541e-10,7.275918176844007e-10,2.2526586030353417e-11,0.0016092255799325,0.6833438858220799,3.484349773800759e-07,4.947872357550882e-10,2.6500154174807914e-09,0.0001595247336075,0.0146027544381704,186993.23940950885,229057.8616745782,297569.7655857332,3215.2993406287205,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74411,0.0001584754087028,0.0316117914219226,4.724950340493978e-05,0.0315069541954721,5.758772304558037e-05,0.1663946901488948,0.1544338205090249,0.0119608696398699,0.3724684919993439,1.4196952863961562e-05,4.088202000072918e-05,0.0003777234732243,2.2992213723454976e-10,1.5673809291884068e-10,7.318404431570914e-11,7.428488420207165e-10,7.205498495413834e-10,2.2298992479333396e-11,0.0015978073584685,0.6823572975374075,3.452034236292371e-07,4.897791829804355e-10,2.627125278812758e-09,0.0001581766431492,0.0144838741733877,189582.4215977568,231438.7535602349,295003.63882606267,2390.2645275860737,36.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2169196.9924812005
74412,0.0001578608133849,0.0314714143570009,4.7109048505700113e-05,0.0313668197513951,5.748555710019965e-05,0.1656857430376481,0.1537709859537067,0.0119147570839414,0.3709423852329505,1.4131829615286076e-05,4.0724149572578666e-05,0.0003762639278312,2.2886664471779692e-10,1.5612134222310006e-10,7.274530249469689e-11,7.402017676317503e-10,7.179688212630741e-10,2.2232946368676485e-11,0.0015922266302559,0.6818892559122192,3.445467921520687e-07,4.873847846916544e-10,2.615324990047033e-09,0.0001575192589223,0.0144254643702318,190444.2985926019,232304.6764565686,294166.5806498192,2530.4052399780253,35.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2151368.421052629
74413,0.0001597665571844,0.0318935746883868,4.75347877345322e-05,0.0317882460093,5.779389135229064e-05,0.1678813994099702,0.1558279159022454,0.0120534835077247,0.3755433367000438,1.4332014621981288e-05,4.120110287181271e-05,0.0003806878181858,2.3203384407188835e-10,1.5798230703399728e-10,7.405153703789111e-11,7.489382283904307e-10,7.264686979500474e-10,2.2469530440383427e-11,0.0016090721672893,0.6833137014490448,3.472889342933132e-07,4.946562293601151e-10,2.650439781430984e-09,0.000159504823153,0.014601523285399,187804.9660005499,229889.50318779008,296784.8329097622,2554.9522625883,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74414,0.0001590563323487,0.0317516618639705,4.7387587978602085e-05,0.0316465853622718,5.768891372010679e-05,0.167066485695453,0.1550597001231806,0.0120067855722723,0.3739830893212685,1.4259452697661687e-05,4.103810405420133e-05,0.0003791587055378,2.309772614624437e-10,1.5734901124582751e-10,7.36282502166163e-11,7.450625908774655e-10,7.227185000048505e-10,2.2344090872615197e-11,0.0016033327428658,0.6828150966594502,3.454388323541341e-07,4.92126673131234e-10,2.639087099929198e-09,0.0001588269311711,0.0145418356642784,188603.18332499985,230722.58831928452,296017.2210000823,2007.3246473799989,37.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2187025.563909772
74415,0.0001605458010471,0.0320366966375037,4.768686898169888e-05,0.0319311088267495,5.790094177254588e-05,0.1687732645344349,0.1566726325905839,0.0121006319438509,0.377129734513106,1.440993284255611e-05,4.136786015349068e-05,0.0003822676767695,2.3309125929638636e-10,1.5862752404305852e-10,7.446373525332791e-11,7.53698371863469e-10,7.31060638779742e-10,2.263773308372701e-11,0.001614927704001,0.6838358962603298,3.499974663911664e-07,4.972853454910058e-10,2.661481000541523e-09,0.0001601978842513,0.014662137914986,186032.32394057864,228427.204171866,298579.76979023457,3597.099518331845,39.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2222682.7067669146
74416,0.0001590208140028,0.0317510431819234,4.738507635797554e-05,0.0316459702570019,5.768784856357039e-05,0.1670269018587258,0.1550203471332097,0.012006554725516,0.3739696851510472,1.4256695818876798e-05,4.103617190167682e-05,0.0003791326097755,2.3097683460293077e-10,1.573428756830191e-10,7.363395891991175e-11,7.446073320675917e-10,7.22285251429473e-10,2.232208063811886e-11,0.0016032730451461,0.6828030108808268,3.44996966185817e-07,4.920755089296411e-10,2.6392477926663582e-09,0.0001588191378744,0.0145413587783268,189417.99850886327,231555.3562363436,295230.1867405657,1752.7707327930814,37.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2187025.563909772
74417,0.0001597978023462,0.0318941641703115,4.753700324811797e-05,0.0317888323191663,5.779484789702192e-05,0.1679164328226326,0.1558627336602008,0.0120536991624318,0.3755558063954554,1.433443423352555e-05,4.1202828228212585e-05,0.0003807110155257,2.3203424017213116e-10,1.5798769548271702e-10,7.404654468941416e-11,7.493377321638067e-10,7.268488858592121e-10,2.2488846304594863e-11,0.001609125390593,0.6833250210466235,3.476763206313089e-07,4.947021416088928e-10,2.6503036271125942e-09,0.0001595118441114,0.0146019449373616,186912.8679311991,229293.86446346072,297721.3173162946,2778.0430338276046,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
74418,0.0001584028117791,0.0316106167648251,4.724438188456647e-05,0.0315057867981763,5.758558476419156e-05,0.1663142046829058,0.1543537818770333,0.0119604228058725,0.3724424424635412,1.419130689683962e-05,4.087812181019106e-05,0.0003776706145524,2.2992130569141863e-10,1.5672553448967076e-10,7.319577120174794e-11,7.419163722507159e-10,7.196624591715735e-10,2.2253913079142458e-11,0.0015976867470915,0.6823339619321576,3.4429765966684824e-07,4.896764025815214e-10,2.627464067354837e-09,0.0001581610426234,0.0144829037051164,190228.1465584096,232389.94859970297,294449.9329296631,1868.309635396144,36.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2169196.9924812005
74419,0.0001596913241257,0.0318923947680631,4.7529485254537885e-05,0.0317870735912336,5.779169157502705e-05,0.1677981665032213,0.1557451356551539,0.0120530308480674,0.3755169018491422,1.4326159018555623e-05,4.11970843413596e-05,0.0003806332394445,2.3203299935891308e-10,1.5796928518612576e-10,7.406371417278739e-11,7.479710860885692e-10,7.255483102716723e-10,2.242277581689701e-11,0.0016089477613409,0.6832900870777934,3.463491897490179e-07,4.945504637227781e-10,2.650795175134372e-09,0.0001594887927561,0.0146005193463467,187786.52848068453,230164.0119509684,296872.43658166134,2013.35149355087,38.0,6,130,5000,98,135,297840000.0,0.34,551904.1289811,216273.41074999998,138857.5683,2204854.135338343
