turbine_idx,P_rated_kW,Longitude,Latitude,Method,Unit,Input,Assembly,Transport,Disposal,Total
75179,6150,2.9605,51.53433,"EF v3.1 - human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,1.2595111628952791e-11,1.1454602793011887e-12,2.6740487316220056e-13,-1.2655994015832883e-13,1.3881416841257851e-11
75179,6150,2.9605,51.53433,EF v3.1 - human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh),CTUh,2.804379783317165e-10,1.282234955751878e-11,6.463843556898943e-12,-5.867186455320128e-14,2.9966549958158105e-10
75179,6150,2.9605,51.53433,"EF v3.1 - human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,2.7126729894340597e-10,1.2356201528824484e-11,6.093732090526747e-12,-5.4163473277749026e-14,2.8966306908947943e-10
75179,6150,2.9605,51.53433,"EF v3.1 - human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,9.170679388310534e-12,4.661480286942929e-13,3.7011146637219503e-13,-4.5083912754522544e-15,1.000243049210157e-11
75179,6150,2.9605,51.53433,EF v3.1 - ionising radiation: human health - human exposure efficiency relative to u235,kBq U235-Eq,0.00045661185450511326,0.00047496274744451557,3.29750879462886e-05,-1.3791017304212283e-07,0.0009644117797228753
75179,6150,2.9605,51.53433,EF v3.1 - land use - soil quality index,dimensionless,0.5102154991829729,0.003815104292257878,0.011281723161921085,-0.00020920799144868654,0.5251031186457032
75179,6150,2.9605,51.53433,EF v3.1 - material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,1.8092122727839534e-07,8.702598802432993e-09,1.9303785485030927e-09,-1.118803513919367e-11,1.9154301659419222e-07
75179,6150,2.9605,51.53433,EF v3.1 - ozone depletion - ozone depletion potential (ODP),kg CFC-11-Eq,1.0034368206624824e-10,1.930198485704292e-11,2.134550194462341e-11,-1.5405284663884585e-13,1.4083711602127572e-10
75179,6150,2.9605,51.53433,EF v3.1 - particulate matter formation - impact on human health,disease incidence,7.949179900021875e-10,5.4960395097962365e-11,4.932562368165697e-11,-6.213445044245189e-12,8.929905637375617e-10
75179,6150,2.9605,51.53433,EF v3.1 - photochemical oxidant formation: human health - tropospheric ozone concentration increase,kg NMVOC-Eq,4.141899754365024e-05,3.8039973646181677e-06,1.0293428781223245e-05,-5.4987844917230206e-08,5.546143584457442e-05
75179,6150,2.9605,51.53433,EF v3.1 - water use - user deprivation potential (deprivation-weighted water consumption),m3 world eq. deprived,0.00441085275277389,0.0007266221326029924,8.50540000954652e-05,-8.202239410130246e-07,0.005221708661531334
75180,6150,2.9785,51.54483,EF v3.1 - acidification - accumulated exceedance (AE),mol H+-Eq,4.6835181507939146e-05,4.399498454432695e-06,7.268625431305012e-06,-3.919154093260814e-08,5.8464113852744243e-05
75180,6150,2.9785,51.54483,EF v3.1 - climate change - global warming potential (GWP100),kg CO2-Eq,0.008025018053947822,0.000997942283735929,0.0010667332833791488,-1.763326551152317e-05,0.010072060355551377
75180,6150,2.9785,51.54483,EF v3.1 - climate change: biogenic - global warming potential (GWP100),kg CO2-Eq,1.3227175648568456e-05,2.303467815085551e-06,4.208356343125486e-07,-3.3185914765435292e-09,1.5948160506490013e-05
75180,6150,2.9785,51.54483,EF v3.1 - climate change: fossil - global warming potential (GWP100),kg CO2-Eq,0.007978574898681938,0.0009942041911188237,0.0010646647982620599,-1.7626288521743708e-05,0.010019817599541079
