,acidification - accumulated exceedance (AE)[mol H+-Eq],climate change - global warming potential (GWP100)[kg CO2-Eq],climate change: biogenic - global warming potential (GWP100)[kg CO2-Eq],climate change: fossil - global warming potential (GWP100)[kg CO2-Eq],climate change: land use and land use change - global warming potential (GWP100)[kg CO2-Eq],ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe)[CTUe],"ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)[CTUe]","ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)[CTUe]","energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels[MJ, net calorific value]",eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P)[kg P-Eq],eutrophication: marine - fraction of nutrients reaching marine end compartment (N)[kg N-Eq],eutrophication: terrestrial - accumulated exceedance (AE)[mol N-Eq],human toxicity: carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh)[CTUh],"human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)[CTUh]","human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)[CTUh]",ionising radiation: human health - human exposure efficiency relative to u235[kBq U235-Eq],land use - soil quality index[dimensionless],material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves)[kg Sb-Eq],ozone depletion - ozone depletion potential (ODP)[kg CFC-11-Eq],particulate matter formation - impact on human health[disease incidence],photochemical oxidant formation: human health - tropospheric ozone concentration increase[kg NMVOC-Eq],water use - user deprivation potential (deprivation-weighted water consumption)[m3 world eq. deprived],dist_rotor_m,dist_nacelle_m,dist_tower_m,dist_to_grid_m,sea_depth_m,turbine_age,park_size,P_rated_kW,Hub_height_m,Diameter_m,Lifetime_production_kWh,Capacity_factors,Tower_mass_kg,Nacelle_mass_kg,Blade_mass_kg,Foundation_mass_kg,Aluminium,Cast iron,Copper,HDPE,Lead,Steel (low-alloy),Lubricating oil,PVC,Tin,Steel (chromium),Rubber,Fiberglass,Epoxy resin,Grout (cement),PP
75187,5.885863097437078e-05,0.0101690513875306,1.6014888168486697e-05,0.0101166989878348,3.633751152732916e-05,0.0574761388619432,0.0528470841138829,0.0046290547480602,0.135008445482536,3.7942324111620433e-06,1.4935248992242872e-05,0.0001393747685594,7.768425348774262e-11,6.369678181353219e-11,1.3987471674210492e-11,3.0224223844190986e-10,2.921418600774117e-10,1.0100378364498272e-11,0.0009676933506581,0.5253015060177721,1.9335026726554878e-07,1.4184673600775335e-10,8.962645547445704e-10,5.5762344310561926e-05,0.0052434527359923,314027.60231977736,589268.0472206849,627750.6205848206,4980.074303688831,22.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,345656.8921862807,2882.690796913124,73550.33115777267,4556.920780409355,631.5069043930263,0.49999493162765707,553861.7969128684,1509.572866620911,442.12908991552223,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,87303.87267981836,55.20632940395945
75188,5.891465646286927e-05,0.0101698417966289,1.6018825051643394e-05,0.010117483860016,3.633911156119271e-05,0.0575377083177045,0.0529083410281272,0.0046293672895772,0.1350268079206452,3.7986039417926015e-06,1.4938191488728194e-05,0.0001394149423727,7.768484234792249e-11,6.370649654894886e-11,1.3978345798973713e-11,3.02964380638131e-10,2.928290940381357e-10,1.0135286599995424e-11,0.0009677846136696,0.5253177491780452,1.940526623377797e-07,1.4192373562831076e-10,8.959897374307106e-10,5.5773959520494536e-05,0.0052441961861813,314951.74741729064,588360.0753887773,626975.8094753601,5878.876463749915,22.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,345656.8921862807,2882.690796913124,73550.33115777267,4597.187114983746,671.5901814283918,0.49999493162765707,553861.7969128684,1509.572866620911,471.0476639306805,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,87303.87267981836,58.86691554061061
75189,5.849125004051806e-05,0.0100722434103521,1.5950040239101796e-05,0.0100199980862116,3.629528390140527e-05,0.0571208961319792,0.052509436284085,0.0046114598478941,0.1342998514806876,3.7633787966348537e-06,1.4849260726601912e-05,0.0001384987394662,7.734858304898429e-11,6.349006503645257e-11,1.3858518012531791e-11,3.0024466672040755e-10,2.9021129318537786e-10,1.0033373535029768e-11,0.000964147894104,0.5250931579357537,1.921877861628333e-07,1.4080674046321174e-10,8.922472206442812e-10,5.5440045863790695e-05,0.0052201509221354,311925.80539069854,592007.856293804,631164.0529016516,4044.090812431386,12.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,263800.63945375243,2882.690796913124,73550.33115777267,4514.988722288224,589.7654764707223,0.49999493162765707,545923.6493375974,1509.572866620911,412.0142225157207,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,61446.841008840565,51.394313429277645
75190,5.85972677800831e-05,0.0101013567001107,1.5969217170816577e-05,0.0100490795944084,3.630788853142491e-05,0.0572234665526564,0.0526067154594243,0.004616751093232,0.1345130048464283,3.772291358944435e-06,1.4874910604628457e-05,0.0001387592325831,7.744929931140392e-11,6.355132665506085e-11,1.3897972656343165e-11,3.007870188441543e-10,2.90736291906523e-10,1.0050726937631428e-11,0.0009652067308155,0.5251564241077784,1.9248012367261686e-07,1.4111557043551348e-10,8.934879784452573e-10,5.553634071969522e-05,0.0052270919333504,311628.3589399822,592172.9846787429,631107.3913021581,4252.212494592988,15.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,288357.51527351094,2882.690796913124,73550.33115777267,4524.312573140491,599.0469395265998,0.49999493162765707,548305.0936101787,1509.572866620911,418.7104483785296,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,69203.9505101339,52.24193861122592
75191,5.8682898081097694e-05,0.0101392827459343,1.5990856385778868e-05,0.0100869688319015,3.6323057647080514e-05,0.0572984919490673,0.0526750260745598,0.0046234658745074,0.1347773633830661,3.779839593573563e-06,1.4906123802425205e-05,0.0001390660348692,7.758295391359391e-11,6.362336675921346e-11,1.3959587154380516e-11,3.0079415702618057e-10,2.907549062228169e-10,1.0039250803363719e-11,0.0009665260863544,0.5252230184567536,1.921743344915409e-07,1.414486477103967e-10,8.954035346914937e-10,5.565279520788885e-05,0.0052356021400365,311279.968515567,592388.993124992,631093.4741433902,3640.036556563784,19.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,321100.01636652224,2882.690796913124,73550.33115777267,4496.887092612717,571.7461398525741,0.49999493162765707,551480.3526402871,1509.572866620911,399.01395012690847,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,79546.76317852501,49.74870611633648
75192,5.875526920139404e-05,0.0101677355980116,1.6007644084206208e-05,0.0101153933327915,3.633462113581333e-05,0.0573632161976361,0.0527346984413289,0.0046285177563071,0.1349767040996113,3.786149745929438e-06,1.4929901165597672e-05,0.0001393014109971,7.768323195336205e-11,6.367883085550443e-11,1.4004401097857703e-11,3.0090685762298905e-10,2.908710275955725e-10,1.0035830027416716e-11,0.0009675272077618,0.5252737049837827,1.9205025979376716e-07,1.417075243222867e-10,8.967879596353204e-10,5.574143577152423e-05,0.0052420878783893,311736.0020553783,591737.4143463131,630212.748840316,3316.011858579277,22.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,345656.8921862807,2882.690796913124,73550.33115777267,4482.37078693481,557.2958277452568,0.49999493162765707,553861.7969128684,1509.572866620911,388.588594439326,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,87303.87267981836,48.429038262741145
75193,5.867826217306288e-05,0.01012994845655,1.5986613134491352e-05,0.0100776421376739,3.631970574155198e-05,0.0572977481711249,0.0526758922936394,0.0046218558774855,0.1347154304346003,3.779272232819279e-06,1.4899150651715396e-05,0.0001390008840862,7.754967583977934e-11,6.360828260152872e-11,1.39413932382507e-11,3.0101049447977144e-10,2.9095783301643347e-10,1.005266146333802e-11,0.0009662221690149,0.5252098730042114,1.9246365646245314e-07,1.4138664311950658e-10,8.948320892002823e-10,5.56268320760831e-05,0.0052336929171758,312172.6046726738,591466.8812955519,630234.6805952996,4065.81954674229,18.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,312914.3910932694,2882.690796913124,73550.33115777267,4515.962169532256,590.734498259625,0.49999493162765707,550686.53788276,1509.572866620911,412.71333522299653,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,76961.06001142724,51.482808881469346
75194,5.8590330914864026e-05,0.0100919923828841,1.5964812558738744e-05,0.0100397230983613,3.63044719640888e-05,0.0572202055294224,0.0526050765922208,0.0046151289372015,0.1344503542501455,3.771544159399449e-06,1.4867817986913852e-05,0.0001386924448448,7.741599816152744e-11,6.353584303326873e-11,1.3880155128258792e-11,3.0097364513239817e-10,2.9091094370352576e-10,1.006270142887246e-11,0.0009648991034071,0.5251426485666579,1.927405274052175e-07,1.4105045210732234e-10,8.929280997828772e-10,5.5509909446718624e-05,0.0052251522922661,312560.9503339004,591249.2609757466,630307.1437091492,4640.981750932493,14.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,280171.8900002581,2882.690796913124,73550.33115777267,4541.72943487449,616.3846212736379,0.49999493162765707,547511.2788526516,1509.572866620911,431.2189324630672,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,66618.24734303611,53.82529411853341
75195,5.886303548809699e-05,0.0101877501696882,1.6023045903087333e-05,0.0101353830047492,3.634411903591288e-05,0.0574727405981203,0.052840465508831,0.0046322750892892,0.135132198474556,3.794975131767129e-06,1.4948995747051968e-05,0.0001395021070476,7.77508034961383e-11,6.372608658420645e-11,1.4024716911931931e-11,3.017446771730054e-10,2.9167425411951506e-10,1.0070423053490474e-11,0.0009682948037785,0.5253278892903812,1.927077179741549e-07,1.4196603077508783e-10,8.974426994437806e-10,5.581362272894097e-05,0.0052472112704969,312958.13786083064,591025.8088797304,630375.6876511852,4046.3581881421874,24.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,362028.1427327864,2882.690796913124,73550.33115777267,4515.090300714528,589.8665931043909,0.49999493162765707,555449.4264279226,1509.572866620911,412.08717435676726,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,92475.27901401393,51.40354785756716
75196,5.843735762103603e-05,0.0100437321334524,1.593450824741336e-05,0.0099915135148889,3.628411031603564e-05,0.0570749843296778,0.0524685620386612,0.0046064222910165,0.1341017826371341,3.758549924973967e-06,1.4826272846516095e-05,0.0001382749124842,7.724835392547475e-11,6.343786825779535e-11,1.3810485667679486e-11,3.003770845158909e-10,2.903284496301444e-10,1.004863488574665e-11,0.0009631718802996,0.5250429760003523,1.9255283699937754e-07,1.4056688560518195e-10,8.907354276472934e-10,5.53540703340664e-05,0.0052138952971462,313657.5315257696,590234.3044619315,629538.4933550864,4677.685780121559,9.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,239243.76363399395,2882.690796913124,73550.33115777267,4543.373775292468,618.0214862431205,0.49999493162765707,543542.2050650162,1509.572866620911,432.3998688603343,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,53689.73150754722,53.97478003031581
75197,5.8645995660836606e-05,0.0101019093799904,1.5972623186543895e-05,0.0100496275348608,3.63092219430384e-05,0.0572763849739794,0.0526593995349994,0.00461698543898,0.1345269548356354,3.776110129003921e-06,1.4877393371546184e-05,0.0001387934550662,7.744975010298329e-11,6.355980266149349e-11,1.3889947441489892e-11,3.0141802783894344e-10,2.9133680158084877e-10,1.0081226258094765e-11,0.0009652839975118,0.5251685020264963,1.9309495899359517e-07,1.4117984821644994e-10,8.93233447108104e-10,5.554595056663415e-05,0.0052277321697301,313250.7610973376,590471.2707625849,629485.5646359277,5039.4825580699,15.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,288357.51527351094,2882.690796913124,73550.33115777267,4559.582270060455,634.1562944638978,0.49999493162765707,548305.0936101787,1509.572866620911,444.04052502078883,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,69203.9505101339,55.44828368717478
75198,5.872514850236844e-05,0.0101397265914581,1.5993804894243643e-05,0.0100874085880319,3.6324198531897024e-05,0.0573442101995628,0.0527205509677275,0.0046236592318352,0.1347889287478464,3.783155099730565e-06,1.490825646972508e-05,0.0001390955195775,7.758332867778426e-11,6.363072303645005e-11,1.3952605641334271e-11,3.0134205392160047e-10,2.912763218828185e-10,1.0065732038782034e-11,0.000966592528513,0.5252329530400491,1.9270847044598814e-07,1.415036744967425e-10,8.951787684752898e-10,5.566099838991477e-05,0.0052361555959649,312835.4083904269,590714.5007059822,629431.1388528086,4324.107940381537,19.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,321100.01636652224,2882.690796913124,73550.33115777267,4527.533488936131,602.2532124965353,0.49999493162765707,551480.3526402871,1509.572866620911,421.02365351173455,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,79546.76317852501,52.53474995930283
75199,5.877334324535433e-05,0.0101679118145811,1.6008903577837383e-05,0.0101155678077124,3.633510329087349e-05,0.0573827097690364,0.0527541130950919,0.0046285966739444,0.1349814468728916,3.78756975272171e-06,1.4930805740816904e-05,0.0001393139512902,7.768338605465013e-11,6.368198045274449e-11,1.4001405601905733e-11,3.01141535791995e-10,2.91094363535802e-10,1.0047172256193146e-11,0.0009675554170019,0.5252777472136444,1.9227915269113626e-07,1.417307911496162e-10,8.966902370165947e-10,5.574489507465294e-05,0.0052423239919646,312393.6891728254,590983.8047184255,629395.6304061412,3609.207868153043,22.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,345656.8921862807,2882.690796913124,73550.33115777267,4495.50596744725,570.3712935147319,0.49999493162765707,553861.7969128684,1509.572866620911,398.022050299325,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,87303.87267981836,49.62314893098233
75200,5.881152090903056e-05,0.0101684061792115,1.601158037139786e-05,0.0101160584243424,3.633617449767917e-05,0.0574244580228699,0.0527956606792172,0.0046287973436526,0.134993296274437,3.790554129102319e-06,1.4932785757296143e-05,0.0001393410912052,7.768376717706444e-11,6.368860915646909e-11,1.3995158020595442e-11,3.0163458969513664e-10,2.915635844598209e-10,1.007100523531582e-11,0.0009676169143673,0.5252881429994618,1.927590789612485e-07,1.417823774241296e-10,8.964978750866867e-10,5.575264840788632e-05,0.0052428285109491,313192.5378681237,590126.3978727967,628545.3890230526,4223.501367933515,22.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,345656.8921862807,2882.690796913124,73550.33115777267,4523.026314736306,597.7665286697647,0.49999493162765707,553861.7969128684,1509.572866620911,417.78668019209795,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,87303.87267981836,52.12500570108455
75201,5.872734294778112e-05,0.0101305063200925,1.599004397538787e-05,0.0100781952267971,3.632104932002768e-05,0.0573510553671734,0.052728963118275,0.0046220922488984,0.1347294991592404,3.783118512989611e-06,1.4901652069168362e-05,0.0001390353607095,7.755013043383143e-11,6.361681975867951e-11,1.3933310675152e-11,3.0164604765524687e-10,2.915626672010936e-10,1.008338045415347e-11,0.0009663000137677,0.5252220563533037,1.930829100575113e-07,1.4145141000207218e-10,8.94575850435954e-10,5.563651583413079e-05,0.0052343378461066,313619.5724188417,589869.4914701668,628590.0897031066,4858.742565175082,18.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,312914.3910932694,2882.690796913124,73550.33115777267,4551.485118820429,626.0959542372115,0.49999493162765707,550686.53788276,1509.572866620911,438.22529326648066,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,76961.06001142724,54.7121769645516
75202,5.858211341265975e-05,0.010073354221097,1.59564022259637e-05,0.0100211000138949,3.6297804976172445e-05,0.0572199494198843,0.0526080302721885,0.0046119191476957,0.1343270669348657,3.770489782825988e-06,1.485393587576888e-05,0.0001385629821468,7.734946017236718e-11,6.350585445920269e-11,1.3843605713164578e-11,3.01419571804872e-10,2.91329408058372e-10,1.009016374650002e-11,0.0009642932293577,0.5251168996875416,1.933319360296231e-07,1.4092820242019194e-10,8.917818258768421e-10,5.545825855156755e-05,0.0052213485723969,314018.4266311476,589641.9426206817,628658.910503626,5508.822743822886,12.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,263800.63945375243,2882.690796913124,73550.33115777267,4580.608709235292,655.0871439047673,0.49999493162765707,545923.6493375974,1509.572866620911,459.141344203359,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,61446.841008840565,57.359783518487944
75203,5.856855500056532e-05,0.0100731350470136,1.5955445743883494e-05,0.0100208821955552,3.629740571449549e-05,0.0572049186963779,0.0525930829427645,0.0046118357536133,0.1343222049707474,3.7694352998893136e-06,1.485320795654922e-05,0.0001385531112183,7.734930496579709e-11,6.350350896932784e-11,1.384579599646932e-11,3.01245416518014e-10,2.9116367214444073e-10,1.0081744373573364e-11,0.000964270706886,0.5251125446295362,1.931627668494585e-07,1.4090901101537396e-10,8.91845122978011e-10,5.545534571311533e-05,0.0052211673347801,314450.3843411273,589383.3637385499,628700.0944569532,5292.455526140674,12.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,263800.63945375243,2882.690796913124,73550.33115777267,4570.915458411851,645.4379602322027,0.49999493162765707,545923.6493375974,1509.572866620911,452.1798217715797,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,61446.841008840565,56.47857642679664
75204,5.8588679938869967e-05,0.0100642108722076,1.5952950574296847e-05,0.0100119631344239,3.629478720938019e-05,0.0572316706953694,0.0526212899016123,0.0046103807937569,0.1342692988084217,3.770792455461884e-06,1.4847569745727114e-05,0.0001385060395872,7.731631482117629e-11,6.349270627821199e-11,1.3823608542964378e-11,3.01779588315962e-10,2.9166906762063687e-10,1.0110520695325226e-11,0.0009640080750155,0.5251075023414569,1.9376074417429186e-07,1.4088225122605602e-10,8.911592158239312e-10,5.543473810188504e-05,0.0052195895604119,314985.23897112656,588707.3580681985,627885.9545248272,6112.970845385714,11.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,255615.0141804996,2882.690796913124,73550.33115777267,4607.674542708988,682.0299315407998,0.49999493162765707,545129.8345800703,1509.572866620911,478.57955025971137,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,58861.13784174278,59.82032073494802
75205,5.8729579361238014e-05,0.0101121574237755,1.598238724159807e-05,0.0100598602944121,3.631474212181012e-05,0.0573629517518315,0.0527439715401254,0.004618980211706,0.1346117638317897,3.782862310070544e-06,1.48883994339032e-05,0.0001389141499682,7.748376687835859e-11,6.358861582630593e-11,1.3895151052052746e-11,3.0222363854621813e-10,2.9210642741205824e-10,1.0117211134159896e-11,0.0009657133871572,0.5252014943602917,1.938012448992633e-07,1.413463600529783e-10,8.93394614561871e-10,5.558755026928125e-05,0.0052306795552696,314670.48208116734,588883.5681374532,627823.7656877281,5888.46336647216,16.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,296543.1405467637,2882.690796913124,73550.33115777267,4597.6166082022755,672.0177220984103,0.49999493162765707,549098.9083677058,1509.572866620911,471.35611841406796,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,71789.65367723168,58.90596048816176
75206,5.8761257553618896e-05,0.0101309407437257,1.5992421233124352e-05,0.0100786263236272,3.632199886540753e-05,0.0573881196627082,0.0527658504695457,0.0046222691931624,0.1347399543707759,3.7857702284833634e-06,1.4903408301752635e-05,0.0001390594448214,7.755046684118035e-11,6.362270921455597e-11,1.3927757626624442e-11,3.0208414834978076e-10,2.9197959134027784e-10,1.0104557009503098e-11,0.0009663545699688,0.525231219251225,1.935093842020848e-07,1.414971413095601e-10,8.94404423025946e-10,5.564338608905861e-05,0.0052347858044973,314333.05295866705,589090.4483697425,627799.0065220973,5404.636631061117,18.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,312914.3910932694,2882.690796913124,73550.33115777267,4575.941171638157,650.4408257197022,0.49999493162765707,550686.53788276,1509.572866620911,455.78920070934686,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,76961.06001142724,56.93546072871919
75207,5.869094908639653e-05,0.0101399018499033,1.5991489897134012e-05,0.0100875868540939,3.632350591230632e-05,0.0573097075429785,0.0526860561520051,0.0046236513909733,0.1347875812816403,3.780405327702384e-06,1.4906833416174077e-05,0.0001390745028856,7.758326871175479e-11,6.362466277384027e-11,1.3958605937914614e-11,3.008869424325438e-10,2.908431930785119e-10,1.0043749354031975e-11,0.0009665471110473,0.5252330399826413,1.9226052650027789e-07,1.414698109873094e-10,8.9542222008956e-10,5.565631135126888e-05,0.0052357328897294,309063.32644683047,595258.8541942617,634606.2394867699,3748.411297788556,19.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,321100.01636652224,2882.690796913124,73550.33115777267,4501.742280754759,576.5792554915633,0.49999493162765707,551480.3526402871,1509.572866620911,402.5008609452683,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,79546.76317852501,50.19008809439447
75208,5.856346812318745e-05,0.0101010651943287,1.596686693297954e-05,0.0100487913241005,3.630700329527655e-05,0.0571871904258798,0.0525705763360898,0.0046166140897899,0.1345047057363429,3.769631152997132e-06,1.4873240563169413e-05,0.0001387359841492,7.744902844831793e-11,6.354542917559934e-11,1.390359927271868e-11,3.0034732849638556e-10,2.9031785123484487e-10,1.0029477261540772e-11,0.0009651545727476,0.5251494431981628,1.9205096962075865e-07,1.410728196320868e-10,8.936751029488574e-10,5.5530010546685885e-05,0.0052266521844352,310342.3845194295,593741.4379266324,632917.2780175556,3702.352866213552,15.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,288357.51527351094,2882.690796913124,73550.33115777267,4499.678863132749,574.5252185136039,0.49999493162765707,548305.0936101787,1509.572866620911,401.01895066321777,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,69203.9505101339,50.00250414812548
75209,5.865691671715497e-05,0.0101208481296523,1.598125868085645e-05,0.010068550791478,3.631607949340738e-05,0.0572808414894124,0.0526605581832416,0.0046202833061707,0.1346550630496075,3.777343027385887e-06,1.489156635455856e-05,0.000138926255488,7.751643600707819e-11,6.359020810260749e-11,1.392622790447078e-11,3.0100124403507066e-10,2.909460644182443e-10,1.0055179616826475e-11,0.000965898382071,0.5251990256959866,1.9252979052143973e-07,1.4131105618507002e-10,8.94396662862823e-10,5.5599120856412335e-05,0.0052315841805808,310040.5903423198,593933.1230110199,632920.6629167324,4204.223006323305,17.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,304728.76582001656,2882.690796913124,73550.33115777267,4522.162644183278,596.9067845085384,0.49999493162765707,549892.723125233,1509.572866620911,417.1664071755333,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,74375.35684432946,52.04648997606349
75210,5.8550951337577495e-05,0.0100918429159044,1.596209981834519e-05,0.0100395772933679,3.630352271817596e-05,0.0571788313885561,0.0525638091812381,0.0046150222073179,0.1344435361332397,3.768421287175049e-06,1.486598011640797e-05,0.0001386663721337,7.741576916866985e-11,6.352893432636673e-11,1.3886834842303196e-11,3.0045723366385045e-10,2.9041948478094003e-10,1.0037748882910564e-11,0.0009648413101779,0.5251374069611173,1.9223497886268093e-07,1.4100444233730983e-10,8.931680010453687e-10,5.550322903181856e-05,0.005224648941847,309520.90324209613,594593.6644539748,633713.7590559352,3992.527945166271,14.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,280171.8900002581,2882.690796913124,73550.33115777267,4512.678705960749,587.4659618665463,0.49999493162765707,547511.2788526516,1509.572866620911,410.35520937612307,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,66618.24734303611,51.18431135600288
75211,5.860707677703561e-05,0.0101020053104187,1.5969974846071595e-05,0.0100497269465375,3.630838903510814e-05,0.0572366361357444,0.0526196884104812,0.0046169477252631,0.1345238694637827,3.7729936834946056e-06,1.4875715218062273e-05,0.0001387689862706,7.744963472918147e-11,6.355292657199737e-11,1.3896708157184199e-11,3.0090236167549893e-10,2.908460456410158e-10,1.0056316034483168e-11,0.0009652306928111,0.525167026859538,1.9258821852095406e-07,1.411392438170048e-10,8.934985819270291e-10,5.55402385189789e-05,0.0052272462338921,308694.52728878264,595469.2064927042,634557.9917896854,4388.596796748701,15.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,288357.51527351094,2882.690796913124,73550.33115777267,4530.422589543793,605.129178766224,0.49999493162765707,548305.0936101787,1509.572866620911,423.09855480689833,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,69203.9505101339,52.79739620569156
75212,5.861319388572445e-05,0.0100930848061308,1.596652233914002e-05,0.0100408128263723,3.630545741934888e-05,0.0572489370470358,0.0526334664381719,0.0046154706088638,0.1344693901679068,3.773232969334183e-06,1.4869455495481386e-05,0.0001387129432396,7.7416589008684e-11,6.353965511824549e-11,1.3876933890438594e-11,3.0125160371460003e-10,2.911754455289935e-10,1.0076158185606642e-11,0.0009649483924872,0.5251609843859397,1.93004707903118e-07,1.4109725314135823e-10,8.929045519200174e-10,5.551746226429077e-05,0.0052254920999682,307849.276246615,596339.0527033233,635360.5963354534,4976.111637222825,14.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,280171.8900002581,2882.690796913124,73550.33115777267,4556.743252961361,631.3301840147119,0.49999493162765707,547511.2788526516,1509.572866620911,442.0015928215156,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,66618.24734303611,55.19019049978875
75213,5.871770401383059e-05,0.0101583930721177,1.6001148085618686e-05,0.0101060613981391,3.633052589297923e-05,0.0573284221416963,0.0527015711582846,0.0046268509834116,0.1349108202104811,3.782956607027576e-06,1.4921457412368571e-05,0.0001392150805481,7.76498155539302e-11,6.365794652489769e-11,1.399186902903259e-11,3.0068883309632075e-10,2.906605773726311e-10,1.0028255723689753e-11,0.0009671767903895,0.5252579518546132,1.9191343602225373e-07,1.4160937842302684e-10,8.964305558983228e-10,5.571031302362774e-05,0.0052397632757783,309103.5937960085,594559.5876698613,632998.9082778927,3194.756190881502,21.0,11,200,6150,95,126,429681906.274594,0.4043227814237,467559.16899804,281269.43453767494,119579.80608,337471.26691302785,2882.690796913124,73550.33115777267,4476.9385333182545,551.8882700685954,0.49999493162765707,553067.9821553413,1509.572866620911,384.6872453361627,0.49999493162765707,163851.2960885696,390.6803025802911,106698.86366150549,2248.2560672479754,84718.16951272057,47.93519563987218
